seq_len,topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,exp_name,moe_layer_enum_type,mfa_version,numld,Nattn,N,Na,M,kvcache,D,D/N,total_time,Na/N,moe_name
2048,3,8,2888,8664,1408,3904,11,16,3.453e-04,32,30517,2.608249,2.5631739692679307,0.606201,-1,30516,step2v2_0801_3in8_moeh2888_sed8664_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs32_ti30517_mlr1e-5_gg,1dense,mha,1,126877696,2156188672,1241270272,8001269760,45056,2000000000,0.9275626135930279,18499.435917,0.5756779488358243,3in8
2048,1,89,352,352,1408,3904,11,16,3.453e-04,64,15258,2.595109,2.6633815077823657,0.507782,-1,15257,step2v2_0801_1in89_moeh352_sed352_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs64_ti15258_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,187973632,1681489920,45056,2000000000,0.9299674127514989,7747.7377559999995,0.08740467610827118,1in89
2048,2,88,352,704,1408,3904,11,16,3.453e-04,64,15258,2.558724,2.6258810045199352,0.543141,-1,15257,step2v2_0801_2in88_moeh352_sed704_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs64_ti15258_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,232579072,1949122560,45056,2000000000,0.9299674127514989,8287.245378,0.10814547892399229,2in88
2048,1,8,3528,3528,1408,3904,11,16,3.453e-04,64,15258,2.510608,2.584127061329176,0.715623,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,10918.975734,0.2739621497598428,1in8
2048,3,8,2888,8664,1408,3904,11,16,3.453e-04,64,15258,2.485697,2.561365975539942,1.17459,-1,15257,step2v2_0801_3in8_moeh2888_sed8664_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs64_ti15258_mlr1e-5,1dense,mha,1,126877696,2156188672,1241270272,8001269760,45056,2000000000,0.9275626135930279,17921.894220000002,0.5756779488358243,3in8
2048,1,89,352,352,1408,3904,11,16,3.453e-04,128,7629,2.668363,2.671517740960114,0.778656,-1,7628,step2v2_0801_1in89_moeh352_sed352_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs128_ti7629_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,187973632,1681489920,45056,2000000000,0.9299674127514989,5940.366624,0.08740467610827118,1in89
2048,2,88,352,704,1408,3904,11,16,3.453e-04,128,7629,2.631746,2.6366214322611943,0.843763,-1,7628,step2v2_0801_2in88_moeh352_sed704_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs128_ti7629_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,232579072,1949122560,45056,2000000000,0.9299674127514989,6437.067927,0.10814547892399229,2in88
2048,1,8,3528,3528,1408,3904,11,16,3.453e-04,128,7629,2.591859,2.5993634402660124,1.186379,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs128_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,2000000000,0.927998924293343,9050.885391,0.2739621497598428,1in8
2048,3,8,2888,8664,1408,3904,11,16,3.453e-04,128,7629,2.574017,2.582246324353946,2.175893,-1,7628,step2v2_0801_3in8_moeh2888_sed8664_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs128_ti7629_mlr1e-5,1dense,mha,1,126877696,2156188672,1241270272,8001269760,45056,2000000000,0.9275626135930279,16599.887697,0.5756779488358243,3in8
2048,1,89,352,352,1408,3904,11,16,3.453e-04,256,3814,2.695742,2.711772682422549,1.327384,-1,3813,step2v2_0801_1in89_moeh352_sed352_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs256_ti3814_mlr1e-5_gg,1dense,mha,1,126877696,2150612992,187973632,1681489920,45056,2000000000,0.9299674127514989,5062.642575999999,0.08740467610827118,1in89
